3.48,406,389,9599,1383,112,3,50,-1,0
1.86,327,224,3400,317,36,1,50,-1,0
2.45,409,310,4798,833,82,1,50,-1,0
3.17,414,339,6875,920,89,3,50,-1,0
3.48,449,427,11536,1249,155,7,50,-1,0
2.35,376,312,7010,1255,88,2,50,-1,0
3.65,402,258,4920,954,63,2,50,-1,0
2.34,386,272,4458,858,72,3,50,-1,0
2.72,387,247,5051,670,44,0,50,-1,0
3.91,466,363,9017,1459,119,4,50,-1,0
2.58,350,271,4962,674,35,2,50,-1,0
5.75,492,430,10253,772,73,1,50,-1,0
2.1,372,240,5376,573,33,0,50,-1,0
1.44,392,224,6136,594,26,0,50,-1,0
2.63,469,343,11198,1745,80,1,50,-1,0
1.16,347,181,3505,313,13,0,50,-1,0
1.5,351,216,4565,504,22,0,50,-1,0
3.05,411,419,10031,1126,95,3,50,-1,0
3.33,530,543,16131,2104,179,12,50,-1,0
2.55,499,531,15642,2137,179,5,50,-1,0
3.03,532,576,15795,2357,193,3,50,-1,0
2.64,399,441,7132,594,75,7,50,-1,0
2.92,469,444,12661,1450,114,4,50,-1,0
2.89,518,399,12451,1655,109,4,50,-1,0
1.71,419,275,9255,682,52,0,50,-1,0
1.16,387,255,5398,361,23,0,50,-1,0
3.26,493,447,13042,1315,98,5,50,-1,0
1.94,429,437,11604,794,121,4,50,-1,0
1.71,452,241,7219,953,29,0,50,-1,0
3.41,542,467,13607,2690,150,5,50,-1,0
2.67,424,434,10026,1320,122,3,50,-1,0
2.26,443,295,6784,833,77,1,50,-1,0
2.36,463,465,12767,1463,165,6,50,-1,0
1.82,349,378,9140,1122,92,1,50,-1,0
2.43,429,464,13705,989,119,2,50,-1,0
2.46,536,473,13042,2332,168,7,50,-1,0
2.1,333,276,4870,706,36,2,50,-1,0
1.93,381,388,9714,880,96,2,50,-1,0
2.48,480,520,14143,1385,153,2,50,-1,0
2.09,325,233,5704,297,15,0,50,-1,0
2.45,377,359,9106,536,93,4,50,-1,0
1.62,476,286,6690,618,49,1,50,-1,0
1.95,387,319,5999,872,70,2,50,-1,0
2.9,409,439,10772,631,111,4,50,-1,0
2.83,469,487,16159,1963,136,7,50,-1,0
2.4,357,392,8477,1128,97,4,50,-1,0
2.59,463,499,12384,1189,167,4,50,-1,0
1.98,394,313,7791,998,88,5,50,-1,0
2.62,399,340,9054,722,80,3,50,-1,0
2.66,420,377,9071,1307,111,4,50,-1,0
2.09,417,359,5835,1327,142,4,50,-1,0
2.09,440,378,8420,1446,142,7,50,-1,0
2.55,428,391,11278,1177,120,4,50,-1,0
2.56,445,435,11294,2004,128,3,50,-1,0
1.55,369,181,2242,575,30,0,50,-1,0
2.29,393,451,9682,665,98,4,50,-1,0
2.79,461,484,13872,1769,139,7,50,-1,0
3.0,516,466,10200,1747,162,2,50,-1,0
2.11,372,263,6353,947,38,0,50,-1,0
1.2,454,262,6363,753,30,0,50,-1,0
2.37,403,446,14334,1020,103,3,50,-1,0
2.47,350,316,6557,958,73,3,50,-1,0
1.53,387,265,6163,307,28,0,50,-1,0
1.86,391,332,9483,641,72,2,50,-1,0
2.89,405,460,9084,820,88,5,50,-1,0
2.16,419,479,11462,644,125,5,50,-1,0
3.09,460,449,12300,1283,125,6,50,-1,0
2.77,438,445,11330,1871,169,14,50,-1,0
2.03,339,319,6579,859,73,1,50,-1,0
3.0,404,388,7899,821,104,4,50,-1,0
0.96,352,155,2390,372,18,0,50,-1,0
4.35,508,540,15358,2238,183,4,50,-1,0
3.51,391,340,7666,873,84,4,50,-1,0
2.95,509,525,13022,2500,167,3,50,-1,0
3.23,408,342,8775,1063,82,1,50,-1,0
3.19,416,430,14329,1362,114,1,50,-1,0
3.37,424,284,7174,758,53,0,50,-1,0
1.85,438,407,10994,1403,87,3,50,-1,0
2.49,427,295,9550,782,52,2,50,-1,0
1.77,480,440,11302,1742,121,2,50,-1,0
2.5,419,412,11798,1261,117,0,50,-1,0
2.27,452,356,12149,901,81,3,50,-1,0
2.43,453,284,8613,1212,36,1,50,-1,0
1.97,411,368,9251,1300,111,1,50,-1,0
2.6,460,326,9553,1236,80,0,50,-1,0
2.51,505,441,13924,2105,128,2,50,-1,0
1.62,415,307,9215,872,60,1,50,-1,0
2.96,425,396,10915,1117,75,2,50,-1,0
2.09,425,386,10251,1481,91,1,50,-1,0
2.87,450,411,10848,1286,94,4,50,-1,0
3.15,441,472,11833,729,124,1,50,-1,0
3.07,438,499,13253,1044,126,2,50,-1,0
2.91,468,337,11415,1168,76,4,50,-1,0
2.37,550,348,13537,1749,81,4,50,-1,0
2.35,346,361,10707,535,51,0,50,-1,0
2.67,421,478,13095,1165,134,7,50,-1,0
2.42,448,477,13738,1337,114,2,50,-1,0
2.19,444,500,12836,1417,159,8,50,-1,0
2.23,474,402,9395,1501,125,4,50,-1,0
2.43,393,373,7700,1270,87,1,50,-1,0
2.26,340,289,5339,466,72,3,50,-1,0
2.83,345,295,8600,945,77,3,50,-1,0
2.84,442,435,12088,1620,124,5,50,-1,0
2.1,367,312,6433,777,73,2,50,-1,0
3.72,406,351,8142,1026,108,3,50,-1,0
2.24,425,415,9979,1147,140,5,50,-1,0
2.84,400,326,5887,1318,93,4,50,-1,0
3.06,368,360,9385,916,78,2,50,-1,0
2.36,442,417,10202,1264,118,4,50,-1,0
3.62,404,429,9618,1319,131,11,50,-1,0
1.64,350,271,4660,566,66,0,50,-1,0
1.7,413,286,5731,1411,66,1,50,-1,0
2.14,341,239,4872,628,46,0,50,-1,0
2.4,363,245,3079,537,35,1,50,-1,0
4.27,425,320,8122,951,76,2,50,-1,0
1.26,385,190,2475,707,19,0,50,-1,0
2.34,433,460,10698,1261,152,7,50,-1,0
2.94,373,316,6952,1027,80,4,50,-1,0
2.56,401,236,3493,1055,37,1,50,-1,0
1.5,323,197,3399,209,25,0,50,-1,0
1.49,332,273,4514,908,68,4,50,-1,0
1.69,399,295,3839,984,63,2,50,-1,0
2.29,400,390,9231,779,102,4,50,-1,0
3.29,449,394,8832,1719,110,8,50,-1,0
2.46,352,313,6238,635,69,3,50,-1,0
2.58,438,450,10953,931,146,8,50,-1,0
3.37,457,384,10859,1855,145,3,50,-1,0
2.78,419,404,10952,1126,129,3,50,-1,0
2.21,443,407,10312,1449,129,4,50,-1,0
2.2,388,295,5051,1027,58,1,50,-1,0
5.04,404,345,8592,855,73,1,50,-1,0
2.22,377,349,8381,609,90,4,50,-1,0
2.5,398,394,9931,1216,98,4,50,-1,0
1.89,360,287,6422,876,63,1,50,-1,0
2.93,386,380,9527,837,86,4,50,-1,0
3.07,454,484,15049,1098,107,5,50,-1,0
3.75,566,387,15466,1197,96,5,50,-1,0
2.47,422,341,8626,1260,69,1,50,-1,0
4.26,607,340,14583,1106,70,1,50,-1,0
3.06,454,468,15157,2807,160,9,50,-1,0
2.43,412,462,11854,883,114,2,50,-1,0
2.64,460,504,19657,1546,122,16,5,-1,0
2.62,363,286,5287,897,56,1,50,-1,0
1.72,417,343,8529,1215,95,3,50,-1,0
1.9,387,433,10075,954,108,1,50,-1,0
1.98,455,287,7003,596,36,0,50,-1,0
1.77,315,335,8112,299,55,3,50,-1,0
1.42,415,237,3624,673,17,0,50,-1,0
2.9,455,300,6631,662,48,1,50,-1,0
2.54,429,463,10123,1379,159,5,50,-1,0
1.37,371,234,4577,640,26,0,50,-1,0
3.1,474,435,11447,1279,105,3,50,-1,0
2.13,347,292,5771,771,47,0,50,-1,0
1.99,440,372,8197,2461,123,2,50,-1,0
3.53,391,413,11207,1068,81,2,50,-1,0
3.14,443,472,12517,1695,125,6,50,-1,0
2.47,466,470,12863,1103,124,3,50,-1,0
1.96,389,334,7094,1067,96,2,50,-1,0
1.25,327,269,3587,747,69,1,50,-1,0
1.8,353,221,3092,476,28,0,50,-1,0
3.13,396,340,8862,990,89,3,50,-1,0
2.13,353,323,7019,757,85,2,50,-1,0
3.26,480,491,14461,1910,171,8,50,-1,0
2.32,382,244,3963,771,52,1,50,-1,0
2.2,474,472,12634,1503,172,6,50,-1,0
2.33,419,301,4774,836,71,5,50,-1,0
2.32,357,282,5953,707,65,0,50,-1,0
1.83,338,370,7780,730,107,5,50,-1,0
1.21,331,159,2092,416,14,0,50,-1,0
3.04,445,447,12645,1415,131,2,50,-1,0
2.9,404,377,9748,1124,99,4,50,-1,0
2.48,359,233,5154,498,37,1,50,-1,0
1.8,342,290,5639,835,63,2,50,-1,0
2.59,423,448,13286,1476,128,4,50,-1,0
2.42,443,420,10574,1453,126,7,50,-1,0
2.22,374,253,4023,733,41,1,50,-1,0
2.08,370,287,9554,921,65,2,50,-1,0
2.7,457,432,10800,1778,119,4,50,-1,0
2.7,416,469,13340,1118,97,5,50,-1,0
3.45,452,515,14876,1542,146,5,50,-1,0
2.17,403,424,11558,1519,150,6,50,-1,0
3.01,426,467,14060,1161,143,6,50,-1,0
2.3,318,343,9690,566,63,1,50,-1,0
2.47,455,489,16514,1210,124,5,50,-1,0
2.86,433,479,13225,1595,160,3,50,-1,0
3.66,543,573,17033,2682,185,6,50,-1,0
2.42,412,461,11332,864,109,2,50,-1,0
2.22,392,435,11141,915,113,8,50,-1,0
1.95,342,357,9253,756,115,2,50,-1,0
2.83,463,495,14663,1437,189,10,50,-1,0
2.06,395,416,8993,1211,127,4,50,-1,0
1.51,339,316,8031,498,64,3,50,-1,0
2.31,467,465,11209,1364,210,8,50,-1,0
2.13,371,358,8743,813,82,2,50,-1,0
2.88,484,450,10415,2118,176,4,50,-1,0
2.44,407,418,11160,1717,135,4,50,-1,0
2.05,391,331,6935,806,70,4,50,-1,0
2.97,467,483,11187,1907,170,7,50,-1,0
3.23,377,389,10180,858,81,3,50,-1,0
2.6,402,372,8167,726,100,5,50,-1,0
2.3,403,370,9000,893,93,3,50,-1,0
2.69,357,318,8268,515,66,2,50,-1,0
2.03,454,408,8109,1223,126,4,50,-1,0
2.83,454,439,10901,1507,137,6,50,-1,0
1.77,334,310,7545,590,54,4,50,-1,0
2.7,371,352,8703,773,87,8,50,-1,0
1.79,366,395,5929,643,82,4,50,-1,0
3.12,495,380,10344,1022,82,3,50,-1,0
2.75,543,364,12810,954,65,2,50,-1,0
1.99,441,402,12727,616,77,3,50,-1,0
2.78,446,419,10642,1603,137,3,50,-1,0
2.32,507,409,10483,1646,136,12,50,-1,0
2.37,338,326,8843,699,55,1,50,-1,0
1.51,343,241,5262,575,27,0,50,-1,0
2.21,399,395,11524,784,86,0,50,-1,0
1.8,338,314,6382,710,57,1,50,-1,0
1.27,287,63,1078,416,3,0,50,-1,0
1.04,228,45,1100,295,3,0,50,-1,0
3.2,397,432,11243,1607,97,2,50,-1,0
1.74,402,382,9055,1073,106,2,50,-1,0
1.7,462,398,12964,1091,79,2,50,-1,0
1.71,405,299,9227,426,52,2,50,-1,0
2.51,488,342,9938,1167,67,4,50,-1,0
2.63,430,458,12328,1506,114,4,50,-1,0
2.86,446,407,12453,1142,97,1,50,-1,0
2.14,406,315,7332,666,57,2,50,-1,0
1.88,456,433,12917,1175,133,8,50,-1,0
2.24,427,322,12122,547,56,0,50,-1,0
2.11,440,299,8221,795,54,0,50,-1,0
2.21,434,447,13666,1454,134,2,50,-1,0
2.81,512,422,11251,1210,129,2,50,-1,0
0.34,372,164,1513,135,18,0,50,-1,0
2.94,489,407,12177,1632,110,1,50,-1,0
2.86,462,475,16184,1527,173,4,50,-1,0
1.67,369,414,11059,885,110,1,50,-1,0
2.29,331,366,7559,839,97,6,50,-1,0
2.89,355,391,11299,470,117,2,50,-1,0
3.77,443,476,15956,1424,133,7,50,-1,0
2.72,383,393,10401,1566,97,5,50,-1,0
2.56,374,415,10793,1516,95,4,50,-1,0
2.83,431,471,10997,1334,143,4,50,-1,0
2.65,437,465,14156,1326,105,1,50,-1,0
2.34,434,458,14418,1471,131,2,50,-1,0
1.75,440,464,10737,1582,160,4,50,-1,0
2.46,398,454,12598,806,116,5,50,-1,0
1.48,362,402,9957,763,83,2,50,-1,0
2.11,470,519,14491,2254,146,3,50,-1,0
2.43,443,469,11877,1003,107,2,50,-1,0
2.31,413,454,14152,1223,94,6,50,-1,0
2.62,408,322,6924,1041,81,4,50,-1,0
2.53,398,278,5745,859,64,2,50,-1,0
3.23,456,428,11270,1330,120,7,50,-1,0
2.64,381,283,6115,843,60,1,50,-1,0
1.8,374,202,3824,532,26,1,50,-1,0
2.09,349,294,5948,728,90,2,50,-1,0
2.68,357,308,6118,738,49,1,50,-1,0
3.23,426,368,9497,1162,106,4,50,-1,0
2.15,393,323,6986,906,95,6,50,-1,0
3.09,365,292,5846,430,54,1,50,-1,0
2.38,385,281,6220,761,59,5,50,-1,0
1.73,374,341,6833,1250,90,1,50,-1,0
1.77,412,264,5020,643,54,2,50,-1,0
2.88,382,334,6268,1298,102,6,50,-1,0
1.46,342,184,2256,443,19,0,50,-1,0
2.27,345,285,5789,687,48,1,50,-1,0
2.49,366,425,9005,817,101,4,50,-1,0
2.05,441,440,11386,757,125,7,50,-1,0
2.02,412,343,8437,1010,74,3,50,-1,0
1.64,378,287,7118,890,85,1,50,-1,0
1.9,350,315,8451,678,68,1,50,-1,0
1.58,390,346,7478,439,87,1,50,-1,0
2.21,431,363,10156,1026,75,4,50,-1,0
1.62,393,270,5070,599,49,1,50,-1,0
2.13,455,390,11704,1010,103,1,50,-1,0
1.3,450,301,5837,569,47,0,50,-1,0
1.31,324,351,8012,880,80,2,50,-1,0
1.71,380,273,5501,581,60,2,50,-1,1
2.21,433,370,8562,1242,128,5,50,-1,1
4.07,445,419,10895,1626,143,6,50,-1,1
2.33,351,264,4794,715,63,2,50,-1,1
3.35,496,432,10079,1697,143,7,50,-1,1
2.07,360,275,6169,879,51,2,50,-1,1
2.28,368,313,7648,834,77,1,50,-1,1
2.73,401,388,10718,841,81,2,50,-1,1
1.33,316,162,1426,474,20,0,50,-1,1
4.07,533,571,18737,2044,199,9,50,-1,1
2.17,427,366,6604,849,96,0,50,-1,1
2.86,479,472,12401,1644,153,4,50,-1,1
2.04,470,324,8488,911,59,0,50,-1,1
1.84,503,379,10218,1353,121,4,50,-1,1
2.51,433,361,7490,1088,76,0,50,-1,1
1.79,353,318,7215,774,64,3,50,-1,1
3.18,407,396,15947,912,93,1,50,-1,1
2.09,465,292,9254,1174,51,1,50,-1,1
3.71,508,287,11351,836,49,0,50,-1,1
2.36,387,351,6632,867,61,1,50,-1,1
2.13,459,265,7459,730,33,0,50,-1,1
2.57,437,444,10791,999,139,7,50,-1,1
2.52,488,500,15866,1867,136,7,50,-1,1
2.99,534,501,11589,1538,266,6,50,-1,1
1.88,408,318,6520,829,58,0,50,-1,1
1.71,383,288,7316,873,67,1,50,-1,1
1.72,391,334,6613,886,103,2,50,-1,1
2.65,460,368,8982,1108,90,2,50,-1,1
2.81,545,422,11391,1354,106,3,50,-1,1
2.38,424,423,13032,1022,123,4,50,-1,1
1.66,402,358,9426,943,84,0,50,-1,1
3.76,530,388,11637,1192,93,4,50,-1,1
2.11,448,369,8896,1192,116,3,50,-1,1
3.83,431,455,13445,1843,135,6,50,-1,1
2.52,403,428,10026,2026,155,1,50,-1,1
3.36,439,460,10834,1971,150,5,50,-1,1
2.8,392,423,11071,2008,114,4,50,-1,1
2.43,365,376,10665,675,81,4,50,-1,1
1.94,347,225,5271,481,50,1,50,-1,1
3.11,488,452,10924,1711,158,2,50,-1,1
4.77,450,400,9015,1589,133,8,50,-1,1
2.82,407,364,9088,1049,75,4,50,-1,1
3.4,417,342,7757,1049,95,2,50,-1,1
3.13,440,409,12505,1325,85,5,50,-1,1
2.09,432,423,10085,1494,139,3,50,-1,1
2.49,433,267,7601,685,45,1,50,-1,1
1.57,400,286,4173,571,32,1,50,-1,1
1.82,403,245,4596,897,35,1,50,-1,1
2.74,415,443,10100,1054,125,7,50,-1,1
2.33,338,421,12605,538,81,1,50,-1,1
3.56,375,397,11182,1196,86,3,50,-1,1
2.94,400,433,9161,1783,151,8,50,-1,1
1.34,267,287,4615,278,43,3,50,-1,1
3.7,546,553,14645,3059,225,7,50,-1,1
2.02,318,346,7240,530,87,4,50,-1,1
3.78,454,472,11929,2016,170,7,50,-1,1
2.97,442,470,12743,1980,167,3,50,-1,1
2.16,373,238,2414,636,33,1,50,-1,1
3.88,427,340,8027,1190,102,4,50,-1,1
2.05,340,232,4304,671,52,0,50,-1,1
3.3,416,389,10029,1119,115,7,50,-1,1
2.69,360,253,6033,688,39,0,50,-1,1
3.15,358,294,7221,736,68,1,50,-1,1
2.83,438,336,8838,1623,126,7,50,-1,1
2.71,378,353,8712,1274,86,1,50,-1,1
2.76,414,418,11722,1039,129,8,50,-1,1
2.39,380,282,5561,857,62,3,50,-1,1
1.98,331,346,7958,512,59,1,50,-1,1
3.26,581,384,15818,1096,58,1,50,-1,1
2.44,538,287,12650,617,26,0,50,-1,1
2.54,429,346,12807,1131,85,1,50,-1,1
2.44,574,564,15117,3911,203,3,50,-1,1
2.57,384,409,10918,693,80,2,50,-1,1
4.99,526,583,15287,2184,170,5,50,-1,1
2.33,429,460,9899,1600,142,5,50,-1,1
2.32,415,408,10779,804,81,3,50,-1,1
2.85,447,471,10242,2471,150,4,50,-1,1
3.9,423,433,11710,1316,120,7,50,-1,1
1.84,330,345,9973,649,72,1,50,-1,1
2.71,367,328,7503,769,80,2,50,-1,1
3.05,389,426,11559,1061,123,5,50,-1,1
2.12,399,438,10405,1126,138,2,50,-1,1
2.91,432,456,11979,1289,120,1,50,-1,1
1.42,464,193,4687,928,39,0,50,-1,1
1.59,396,194,5345,639,23,0,50,-1,1
1.84,427,312,9804,1092,70,2,50,-1,1
2.7,463,383,10783,1068,94,3,50,-1,1
1.9,410,465,8278,1052,162,14,50,-1,1
2.95,493,533,14640,1146,173,13,50,-1,1
2.32,469,430,11627,1761,131,3,50,-1,1
2.45,442,433,11859,1164,112,3,50,-1,1
2.61,422,389,9571,897,104,4,50,-1,1
2.63,469,465,13923,1728,159,7,50,-1,1
3.44,506,488,14532,1993,158,4,50,-1,1
2.27,421,435,11351,1209,139,5,50,-1,1
1.9,339,375,9645,450,103,4,50,-1,1
2.59,393,436,11880,1560,123,7,50,-1,1
2.79,401,423,11123,1320,118,3,50,-1,1
3.2,453,488,12872,1761,164,9,50,-1,1
2.15,426,352,8764,1047,81,2,50,-1,1
1.32,377,259,5728,598,32,0,50,-1,1
3.15,455,402,10455,898,100,2,50,-1,1
2.17,480,281,7254,753,38,0,50,-1,1
2.5,485,455,10721,1712,100,2,13,-1,1
6.25,674,698,22936,3391,175,6,9,-1,1
2.37,506,433,14604,1397,118,0,50,-1,1
2.36,494,249,10635,547,37,0,50,-1,1
2.21,374,338,8293,663,67,1,50,-1,1
1.62,364,240,6380,683,57,2,50,-1,1
2.15,238,255,6782,575,52,1,50,-1,1
2.81,485,529,14708,791,172,2,11,-1,1
2.2,467,503,10773,754,118,3,36,-1,1
2.28,480,501,13791,2078,158,3,50,-1,1
11.33,436,403,11913,564,61,9,2,-1,1
3.31,530,572,17684,1873,170,1,50,-1,1
2.17,429,432,11100,1144,146,2,50,-1,1
2.11,529,588,12940,3260,174,2,11,-1,1
4.02,410,441,10635,955,89,9,50,-1,1
7.57,561,615,17509,1722,167,2,50,-1,1
2.55,425,449,13331,883,128,6,50,-1,1
2.31,483,539,13425,1562,156,7,50,-1,1
2.63,492,525,16185,2458,166,8,50,-1,1
2.19,459,508,14179,1797,162,2,50,-1,1
2.15,490,304,4960,1540,35,0,50,-1,1
1.88,494,326,5947,970,53,1,50,-1,1
2.02,428,321,7060,808,74,1,50,-1,1
3.25,459,475,9742,1799,151,5,50,-1,1
1.96,330,254,6092,386,28,2,50,-1,1
1.84,410,360,7721,953,83,1,50,-1,1
2.25,420,473,14149,1210,124,6,50,-1,1
2.6,289,305,8416,689,86,3,50,-1,1
2.36,433,479,14589,993,134,6,50,-1,1
2.78,467,490,12505,1674,161,8,50,-1,1
2.93,405,442,10903,1410,123,1,50,-1,1
2.34,453,495,13776,1143,130,7,50,-1,1
3.1,431,476,9504,1394,153,2,50,-1,1
2.58,420,440,12160,1320,126,5,50,-1,1
1.87,418,444,10017,1048,129,3,50,-1,1
2.94,414,431,11015,1644,131,4,50,-1,1
2.06,397,434,9961,919,112,5,50,-1,1
2.61,379,405,9762,511,107,5,50,-1,1
3.72,376,403,9115,1188,93,8,50,-1,1
2.39,381,400,9727,1275,122,5,50,-1,1
2.25,386,408,10273,1055,130,1,50,-1,1
2.77,385,405,10587,909,94,3,50,-1,1
3.16,372,396,10312,736,104,5,50,-1,1
2.64,404,416,11120,1049,139,5,50,-1,1
2.81,486,537,15697,2081,142,4,50,-1,1
3.32,487,366,12396,1371,75,3,50,-1,1
3.1,463,353,7857,1130,76,1,50,-1,1
2.35,439,270,6075,694,42,1,50,-1,1
1.97,468,385,9231,1056,87,5,50,-1,1
1.69,337,394,7521,533,76,5,50,-1,1
2.07,415,443,11871,1463,129,4,50,-1,1
2.04,471,498,13341,1678,150,1,50,-1,1
1.62,302,333,7465,599,55,5,50,-1,1
2.45,472,505,14899,2128,181,6,50,-1,1
4.76,514,548,11733,2481,121,8,5,-1,1
2.66,471,447,11470,1075,131,6,50,-1,1
2.62,412,439,11866,1155,110,1,50,-1,1
2.31,487,507,14282,1878,182,2,50,-1,1
3.36,548,585,17077,3082,196,7,50,-1,1
2.3,437,377,9722,633,89,3,50,-1,1
2.82,471,481,14504,1599,148,3,50,-1,1
2.39,453,487,11098,1214,168,4,50,-1,1
2.15,435,456,14330,1602,125,4,50,-1,1
3.34,517,373,13686,1021,59,1,50,-1,1
2.72,393,434,10602,1032,123,6,50,-1,1
1.7,544,523,13521,2042,185,5,50,-1,1
3.31,413,421,11713,1310,104,3,50,-1,1
2.88,458,452,13322,1880,139,4,50,-1,1
2.47,461,397,10353,1156,93,0,50,-1,1
1.54,318,354,8730,495,85,4,50,-1,1
3.21,450,479,11104,1185,135,7,50,-1,1
3.29,524,535,16242,2108,215,9,50,-1,1
1.4,56,62,1202,41,13,1,50,-1,1
2.65,332,362,7928,482,63,1,50,-1,1
2.95,406,423,13174,1416,124,8,50,-1,1
3.08,425,445,13180,1301,135,10,50,-1,1
1.53,352,369,8500,1004,103,3,50,-1,1
2.41,503,529,12812,2208,174,15,50,-1,1
3.84,452,487,10623,1828,151,6,50,-1,1
2.38,416,469,15675,1326,138,8,50,-1,1
3.08,461,486,13154,1365,174,10,50,-1,1
2.47,470,503,16480,2096,161,6,50,-1,1
2.1,433,485,10943,1850,185,7,50,-1,1
1.2,306,333,5538,550,83,3,50,-1,1
2.5,484,518,13788,1630,149,4,50,-1,1
1.85,336,374,8726,506,82,5,50,-1,1
2.43,490,523,13473,1885,191,7,50,-1,1
2.25,448,311,6919,1102,64,0,50,-1,1
1.71,370,237,5949,462,26,0,50,-1,1
2.59,604,430,11046,1938,88,2,50,-1,1
3.04,407,376,8375,827,105,3,50,-1,1
1.88,416,331,7068,807,52,1,50,-1,1
2.81,461,436,11885,1322,124,6,50,-1,1
2.77,420,466,15613,1041,103,2,50,-1,1
1.98,426,459,10966,1252,127,1,50,-1,1
1.73,416,439,13248,914,156,3,50,-1,1
2.47,365,412,10343,1052,94,4,50,-1,1
3.01,573,557,12672,2061,202,7,50,-1,1
2.26,442,487,12626,1405,153,10,50,-1,1
2.47,421,456,11510,1061,127,2,50,-1,1
3.76,404,463,12517,1049,133,4,50,-1,1
3.35,562,576,17197,3415,168,11,50,-1,1
3.29,386,430,10425,471,85,5,50,-1,1
3.5,386,417,11126,1033,99,4,50,-1,1
2.12,375,411,10880,670,131,9,50,-1,1
3.27,400,433,9705,1176,133,7,50,-1,1
2.94,414,465,16215,725,119,6,50,-1,1
2.43,427,463,11510,1079,111,2,50,-1,1
3.88,560,614,20266,3470,167,7,50,-1,1
2.58,466,518,12126,1168,170,4,50,-1,1
2.29,380,428,9633,851,143,3,50,-1,1
3.26,525,524,18181,1750,250,12,50,-1,1
2.6,403,411,9279,979,138,3,50,-1,1
3.27,414,448,10799,1535,142,2,50,-1,1
2.72,383,417,12633,696,114,5,50,-1,1
3.15,365,406,11582,885,89,4,50,-1,1
2.67,428,469,13833,1024,151,4,50,-1,1
2.15,366,388,8484,1179,91,6,50,-1,1
2.53,423,453,12888,1583,148,7,50,-1,1
2.93,441,470,12990,1239,145,7,50,-1,1
2.22,365,396,10657,960,87,2,50,-1,1
2.31,345,382,8757,1038,82,1,50,-1,1
2.9,454,459,11814,2207,97,1,50,-1,1
2.31,403,401,10627,1009,114,6,50,-1,1
1.74,357,300,5891,648,70,2,50,-1,1
2.4,375,375,10377,750,86,2,50,-1,1
2.48,423,421,10649,1484,137,3,50,-1,1
3.81,433,448,9961,1715,136,4,50,-1,1
2.19,391,399,8599,914,107,5,50,-1,1
1.19,324,178,2160,445,20,0,50,-1,1
1.07,312,172,1895,547,15,1,50,-1,1
2.49,426,418,9123,1685,111,2,50,-1,1
1.75,374,306,7652,694,83,0,50,-1,1
2.26,472,338,9966,1272,66,2,50,-1,1
2.05,479,351,9806,1163,93,4,50,-1,1
1.68,399,399,10368,912,99,2,50,-1,1
2.09,433,378,10321,886,88,4,50,-1,1
2.47,431,471,13598,1395,105,7,50,-1,1
5.1,556,549,14381,1893,159,7,50,-1,1
4.67,376,384,9108,429,49,2,50,-1,1
