1.71,380,273,5501,581,60,2,50,2,1.71
2.21,433,370,8562,1242,128,5,50,2,2.21
4.07,445,419,10895,1626,143,6,50,3,4.07
2.33,351,264,4794,715,63,2,50,2,2.33
3.35,496,432,10079,1697,143,7,50,3,3.35
2.07,360,275,6169,879,51,2,50,2,2.07
2.28,368,313,7648,834,77,1,50,2,2.28
2.73,401,388,10718,841,81,2,50,2,2.73
1.33,316,162,1426,474,20,0,50,2,1.33
4.07,533,571,18737,2044,199,9,50,3,4.07
2.17,427,366,6604,849,96,0,50,2,2.17
2.86,479,472,12401,1644,153,4,50,3,2.86
2.04,470,324,8488,911,59,0,50,2,2.04
1.84,503,379,10218,1353,121,4,50,2,1.84
2.51,433,361,7490,1088,76,0,50,2,2.51
1.79,353,318,7215,774,64,3,50,2,1.79
3.18,407,396,15947,912,93,1,50,3,3.18
2.09,465,292,9254,1174,51,1,50,2,2.09
3.71,508,287,11351,836,49,0,50,3,3.71
2.36,387,351,6632,867,61,1,50,2,2.36
2.13,459,265,7459,730,33,0,50,2,2.13
2.57,437,444,10791,999,139,7,50,2,2.57
2.52,488,500,15866,1867,136,7,50,3,2.52
2.99,534,501,11589,1538,266,6,50,3,2.99
1.88,408,318,6520,829,58,0,50,2,1.88
1.71,383,288,7316,873,67,1,50,2,1.71
1.72,391,334,6613,886,103,2,50,2,1.72
2.65,460,368,8982,1108,90,2,50,2,2.65
2.81,545,422,11391,1354,106,3,50,3,2.81
2.38,424,423,13032,1022,123,4,50,2,2.38
1.66,402,358,9426,943,84,0,50,2,1.66
3.76,530,388,11637,1192,93,4,50,3,3.76
2.11,448,369,8896,1192,116,3,50,2,2.11
3.83,431,455,13445,1843,135,6,50,3,3.83
2.52,403,428,10026,2026,155,1,50,2,2.52
3.36,439,460,10834,1971,150,5,50,3,3.36
2.8,392,423,11071,2008,114,4,50,3,2.8
2.43,365,376,10665,675,81,4,50,2,2.43
1.94,347,225,5271,481,50,1,50,2,1.94
3.11,488,452,10924,1711,158,2,50,3,3.11
4.77,450,400,9015,1589,133,8,50,3,4.77
2.82,407,364,9088,1049,75,4,50,2,2.82
3.4,417,342,7757,1049,95,2,50,3,3.4
3.13,440,409,12505,1325,85,5,50,3,3.13
2.09,432,423,10085,1494,139,3,50,2,2.09
2.49,433,267,7601,685,45,1,50,2,2.49
1.57,400,286,4173,571,32,1,50,2,1.57
1.82,403,245,4596,897,35,1,50,2,1.82
2.74,415,443,10100,1054,125,7,50,3,2.74
2.33,338,421,12605,538,81,1,50,2,2.33
3.56,375,397,11182,1196,86,3,50,3,3.56
2.94,400,433,9161,1783,151,8,50,3,2.94
1.34,267,287,4615,278,43,3,50,2,1.34
3.7,546,553,14645,3059,225,7,50,3,3.7
2.02,318,346,7240,530,87,4,50,2,2.02
3.78,454,472,11929,2016,170,7,50,3,3.78
2.97,442,470,12743,1980,167,3,50,3,2.97
2.16,373,238,2414,636,33,1,50,2,2.16
3.88,427,340,8027,1190,102,4,50,3,3.88
2.05,340,232,4304,671,52,0,50,2,2.05
3.3,416,389,10029,1119,115,7,50,3,3.3
2.69,360,253,6033,688,39,0,50,2,2.69
3.15,358,294,7221,736,68,1,50,2,3.15
2.83,438,336,8838,1623,126,7,50,2,2.83
2.71,378,353,8712,1274,86,1,50,2,2.71
2.76,414,418,11722,1039,129,8,50,3,2.76
2.39,380,282,5561,857,62,3,50,2,2.39
1.98,331,346,7958,512,59,1,50,2,1.98
3.26,581,384,15818,1096,58,1,50,3,3.26
2.44,538,287,12650,617,26,0,50,2,2.44
2.54,429,346,12807,1131,85,1,50,2,2.54
2.44,574,564,15117,3911,203,3,50,3,2.44
2.57,384,409,10918,693,80,2,50,2,2.57
4.99,526,583,15287,2184,170,5,50,3,4.99
2.33,429,460,9899,1600,142,5,50,2,2.33
2.32,415,408,10779,804,81,3,50,2,2.32
2.85,447,471,10242,2471,150,4,50,3,2.85
3.9,423,433,11710,1316,120,7,50,3,3.9
1.84,330,345,9973,649,72,1,50,2,1.84
2.71,367,328,7503,769,80,2,50,2,2.71
3.05,389,426,11559,1061,123,5,50,3,3.05
2.12,399,438,10405,1126,138,2,50,2,2.12
2.91,432,456,11979,1289,120,1,50,3,2.91
1.42,464,193,4687,928,39,0,50,2,1.42
1.59,396,194,5345,639,23,0,50,2,1.59
1.84,427,312,9804,1092,70,2,50,2,1.84
2.7,463,383,10783,1068,94,3,50,3,2.7
1.9,410,465,8278,1052,162,14,50,2,1.9
2.95,493,533,14640,1146,173,13,50,3,2.95
2.32,469,430,11627,1761,131,3,50,2,2.32
2.45,442,433,11859,1164,112,3,50,2,2.45
2.61,422,389,9571,897,104,4,50,2,2.61
2.63,469,465,13923,1728,159,7,50,3,2.63
3.44,506,488,14532,1993,158,4,50,3,3.44
2.27,421,435,11351,1209,139,5,50,2,2.27
1.9,339,375,9645,450,103,4,50,2,1.9
2.59,393,436,11880,1560,123,7,50,2,2.59
2.79,401,423,11123,1320,118,3,50,3,2.79
3.2,453,488,12872,1761,164,9,50,3,3.2
2.15,426,352,8764,1047,81,2,50,2,2.15
1.32,377,259,5728,598,32,0,50,2,1.32
3.15,455,402,10455,898,100,2,50,3,3.15
2.17,480,281,7254,753,38,0,50,2,2.17
2.5,485,455,10721,1712,100,2,13,3,2.5
6.25,674,698,22936,3391,175,6,9,3,6.25
2.37,506,433,14604,1397,118,0,50,3,2.37
2.36,494,249,10635,547,37,0,50,2,2.36
2.21,374,338,8293,663,67,1,50,2,2.21
1.62,364,240,6380,683,57,2,50,2,1.62
2.15,238,255,6782,575,52,1,50,2,2.15
2.81,485,529,14708,791,172,2,11,3,2.81
2.2,467,503,10773,754,118,3,36,2,2.2
2.28,480,501,13791,2078,158,3,50,3,2.28
11.33,436,403,11913,564,61,9,2,3,11.33
3.31,530,572,17684,1873,170,1,50,3,3.31
2.17,429,432,11100,1144,146,2,50,2,2.17
2.11,529,588,12940,3260,174,2,11,3,2.11
4.02,410,441,10635,955,89,9,50,3,4.02
7.57,561,615,17509,1722,167,2,50,3,7.57
2.55,425,449,13331,883,128,6,50,3,2.55
2.31,483,539,13425,1562,156,7,50,3,2.31
2.63,492,525,16185,2458,166,8,50,3,2.63
2.19,459,508,14179,1797,162,2,50,3,2.19
2.15,490,304,4960,1540,35,0,50,2,2.15
1.88,494,326,5947,970,53,1,50,2,1.88
2.02,428,321,7060,808,74,1,50,2,2.02
3.25,459,475,9742,1799,151,5,50,3,3.25
1.96,330,254,6092,386,28,2,50,2,1.96
1.84,410,360,7721,953,83,1,50,2,1.84
2.25,420,473,14149,1210,124,6,50,3,2.25
2.6,289,305,8416,689,86,3,50,2,2.6
2.36,433,479,14589,993,134,6,50,3,2.36
2.78,467,490,12505,1674,161,8,50,3,2.78
2.93,405,442,10903,1410,123,1,50,3,2.93
2.34,453,495,13776,1143,130,7,50,3,2.34
3.1,431,476,9504,1394,153,2,50,3,3.1
2.58,420,440,12160,1320,126,5,50,3,2.58
1.87,418,444,10017,1048,129,3,50,2,1.87
2.94,414,431,11015,1644,131,4,50,3,2.94
2.06,397,434,9961,919,112,5,50,2,2.06
2.61,379,405,9762,511,107,5,50,2,2.61
3.72,376,403,9115,1188,93,8,50,3,3.72
2.39,381,400,9727,1275,122,5,50,2,2.39
2.25,386,408,10273,1055,130,1,50,2,2.25
2.77,385,405,10587,909,94,3,50,2,2.77
3.16,372,396,10312,736,104,5,50,3,3.16
2.64,404,416,11120,1049,139,5,50,2,2.64
2.81,486,537,15697,2081,142,4,50,3,2.81
3.32,487,366,12396,1371,75,3,50,3,3.32
3.1,463,353,7857,1130,76,1,50,2,3.1
2.35,439,270,6075,694,42,1,50,2,2.35
1.97,468,385,9231,1056,87,5,50,2,1.97
1.69,337,394,7521,533,76,5,50,2,1.69
2.07,415,443,11871,1463,129,4,50,2,2.07
2.04,471,498,13341,1678,150,1,50,3,2.04
1.62,302,333,7465,599,55,5,50,2,1.62
2.45,472,505,14899,2128,181,6,50,3,2.45
4.76,514,548,11733,2481,121,8,5,3,4.76
